id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,spending,dependents,year_customer,total_purchases,total_campaigns_acc
701,Graduation,couple,73691.0,58,707,21,250,85,43,73,2,6,2,8,2,1,1,0,0,0,0,0,SP,52,1179,1,2013,18,110000.0
6203,Graduation,couple,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,76,1734,0,2013,26,0.0
7192,Graduation,couple,65748.0,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,68,545,1,2013,18,0.0
5181,Basic,single,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,41,24,1,2013,4,0.0
9220,Graduation,single,91700.0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,52,1968,0,2013,20,1.0
7734,Graduation,single,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS,30,1216,0,2012,22,1101.0
10446,PhD,couple,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,0,1,1,0,1,0,CA,66,729,0,2012,17,1101.0
5524,Graduation,single,58138.0,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,66,1617,0,2012,25,1.0
3830,Master,couple,59354.0,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,70,459,2,2014,16,0.0
5186,PhD,couple,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,0,0,0,0,0,0,0,CA,68,731,1,2014,22,0.0
8514,Graduation,couple,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,47,20,1,2014,5,0.0
7165,Graduation,couple,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,51,823,1,2013,22,0.0
10236,Master,single,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,48,64,1,2013,7,0.0
2392,Graduation,couple,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,51,102,2,2013,8,0.0
1920,Graduation,couple,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,51,102,2,2013,8,0.0
3673,Graduation,single,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,52,779,1,2013,26,0.0
1453,PhD,single,57513.0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,80,1060,0,2013,27,0.0
4518,Graduation,couple,85693.0,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,44,1169,1,2013,27,0.0
8969,Graduation,couple,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,46,1141,1,2013,25,0.0
387,Basic,couple,7500.0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,47,61,0,2012,6,0.0
1079,PhD,couple,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,0,0,0,0,0,IND,52,1086,1,2012,19,0.0
164,PhD,couple,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,46,269,0,2012,13,0.0
3434,Graduation,single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,72,1336,0,2014,19,0.0
5721,PhD,couple,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,67,1566,0,2014,24,1000.0
8418,2n Cycle,single,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,65,61,2,2014,7,0.0
5300,Master,couple,38961.0,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,50,70,1,2013,6,0.0
10424,Graduation,single,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,55,1295,0,2013,18,0.0
11171,Master,couple,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS,58,411,3,2013,21,0.0
1600,Master,couple,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,58,411,3,2013,21,0.0
7851,Graduation,single,70165.0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,74,926,0,2013,22,0.0
10701,Graduation,couple,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,50,1211,0,2013,28,1100.0
891,Master,couple,29298.0,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,72,11,2,2013,4,0.0
6912,PhD,couple,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,56,772,2,2013,22,0.0
5967,Graduation,couple,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER,71,70,2,2013,9,0.0
2109,Graduation,single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP,33,1544,0,2013,28,1001.0
6292,PhD,couple,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER,37,1822,0,2013,18,1001.0
8537,Graduation,single,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP,74,1429,0,2013,21,101.0
9576,PhD,couple,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP,41,159,1,2013,11,0.0
5935,Master,single,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND,67,764,1,2012,23,0.0
10264,Graduation,single,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,1,0,0,0,1,0,SA,44,31,1,2012,6,110001.0
234,Graduation,single,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,1,0,0,0,1,0,SP,44,31,1,2012,6,110001.0
3202,PhD,couple,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,1,0,0,0,0,SA,36,1250,0,2012,19,1000.0
1103,Master,couple,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,1,1,0,0,1,0,AUS,47,2053,1,2012,20,111001.0
610,PhD,couple,53593.0,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS,70,480,2,2012,23,0.0
4480,Master,couple,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA,50,401,1,2014,19,0.0
10660,Master,couple,66726.0,61,349,7,35,0,0,47,3,8,2,4,7,0,0,0,0,0,0,0,SP,66,438,2,2014,17,0.0
9353,Graduation,single,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,0,0,0,0,0,0,IND,64,995,1,2014,16,0.0
4120,2n Cycle,single,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND,48,369,1,2013,13,0.0
2836,PhD,couple,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER,51,19,1,2013,4,0.0
9579,PhD,couple,33762.0,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA,64,106,3,2013,9,0.0
5841,Graduation,couple,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP,57,832,1,2013,26,0.0
3174,Graduation,couple,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,0,1,1,1,1,0,SP,64,1957,1,2013,20,1111.0
5536,Graduation,couple,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,0,1,1,1,1,0,CA,64,1957,1,2013,20,1111.0
2061,Graduation,couple,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,0,0,0,0,0,0,SP,68,99,1,2013,7,0.0
8477,Graduation,single,26150.0,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,67,28,3,2013,5,0.0
640,Graduation,couple,57304.0,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP,72,1026,1,2013,25,0.0
3828,Graduation,couple,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP,72,1327,1,2013,28,0.0
4093,Master,couple,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA,48,436,2,2013,19,0.0
8624,Graduation,couple,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA,65,928,0,2013,18,0.0
2802,2n Cycle,couple,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS,31,961,0,2012,18,0.0
368,Graduation,couple,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND,49,290,1,2012,14,0.0
3599,Graduation,couple,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP,53,1464,1,2012,23,0.0
3389,Graduation,couple,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,53,1533,1,2012,34,0.0
10710,Graduation,couple,7500.0,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,44,18,1,2012,4,0.0
7118,Graduation,couple,73803.0,61,833,80,363,52,26,174,2,9,5,6,6,1,1,0,0,0,1,0,CA,66,1528,1,2012,22,110001.0
4937,2n Cycle,couple,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,50,44,2,2014,5,0.0
1127,PhD,couple,85844.0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,50,1958,0,2014,20,1000.0
833,Master,couple,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,68,72,2,2014,9,0.0
3565,Master,couple,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,68,72,2,2014,9,0.0
6086,Graduation,couple,80395.0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,68,1380,0,2013,24,100.0
1763,Graduation,couple,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,1,1,1,0,1,0,CA,35,2524,0,2013,29,111101.0
4697,Master,single,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,74,390,0,2013,16,0.0
182,PhD,couple,44124.0,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,77,397,1,2013,17,0.0
1165,PhD,single,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,65,496,2,2013,24,0.0
5386,Graduation,couple,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,0,1,1,0,1,0,SA,70,2302,0,2013,18,1101.0
6024,Graduation,couple,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,0,1,1,0,1,0,SP,70,2302,0,2013,18,1101.0
2678,Graduation,single,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,33,209,1,2013,11,0.0
5790,Graduation,couple,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,38,72,1,2013,7,0.0
236,Graduation,couple,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,72,170,2,2013,10,0.0
6001,Graduation,couple,56775.0,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,44,937,1,2013,25,0.0
6250,PhD,single,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,74,775,1,2012,24,1.0
1168,PhD,couple,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,45,1401,0,2012,21,0.0
10749,Graduation,single,8028.0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,32,178,0,2012,16,0.0
2926,Master,couple,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,0,0,1,0,0,SA,71,1374,1,2012,23,10.0
716,PhD,couple,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,74,976,1,2014,27,0.0
6544,PhD,couple,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,74,976,1,2014,27,0.0
4298,PhD,couple,20427.0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,50,10,1,2014,4,0.0
5823,PhD,single,32303.0,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,53,39,1,2014,7,0.0
8375,PhD,couple,55954.0,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,55,518,1,2014,19,0.0
5723,PhD,couple,49187.0,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,47,116,1,2014,8,0.0
5763,Master,couple,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,51,380,1,2013,18,0.0
8727,Graduation,single,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,45,1150,1,2013,29,0.0
3056,Graduation,single,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,45,1150,1,2013,29,0.0
8442,Master,couple,19510.0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,38,30,2,2013,6,0.0
3712,Graduation,single,52332.0,63,212,5,33,7,0,2,1,3,2,6,4,0,0,0,0,0,0,0,IND,64,259,0,2013,12,0.0
10722,Graduation,couple,55593.0,63,293,8,124,11,4,106,2,6,6,3,6,1,1,0,0,0,0,0,IND,50,546,1,2013,17,110000.0
2406,Graduation,couple,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,74,519,1,2013,19,0.0
7313,2n Cycle,single,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,74,1565,0,2013,23,100.0
2656,Graduation,single,40851.0,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,52,59,2,2013,5,0.0
1993,PhD,couple,58607.0,63,867,0,86,0,0,19,3,2,3,9,8,0,0,0,0,0,0,0,US,74,972,1,2012,17,0.0
4136,Basic,single,7500.0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,31,119,1,2012,11,0.0
2928,PhD,single,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,48,990,1,2012,16,0.0
2920,PhD,single,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,48,990,1,2012,16,0.0
6661,Graduation,couple,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,49,1174,1,2012,32,0.0
5462,Graduation,couple,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,49,1174,1,2012,32,0.0
10897,Graduation,couple,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,49,1174,1,2012,32,0.0
10542,PhD,couple,36778.0,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,55,77,2,2012,9,0.0
5756,Graduation,couple,39453.0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,40,55,1,2014,7,0.0
3570,PhD,couple,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,54,244,1,2013,13,0.0
1072,PhD,single,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,58,93,1,2013,8,0.0
9606,PhD,couple,69969.0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,58,1536,0,2013,13,1101.0
2730,Graduation,single,80317.0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,68,1231,0,2013,18,0.0
2995,Master,couple,66636.0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,66,1084,0,2013,17,0.0
8210,Master,couple,54730.0,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,48,405,1,2013,18,0.0
773,Master,single,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,52,595,2,2013,23,0.0
5272,Master,couple,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,58,562,1,2013,20,0.0
5125,Graduation,couple,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,63,1348,0,2013,26,0.0
4391,Master,single,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,55,908,1,2013,22,0.0
6283,Master,single,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,55,908,1,2013,22,0.0
3421,Master,single,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,55,908,1,2013,22,0.0
5731,Master,couple,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,40,37,1,2013,5,0.0
7152,Master,couple,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,40,37,1,2013,5,0.0
3919,Master,single,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,47,1931,0,2013,20,101.0
6097,Graduation,single,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,64,561,2,2013,24,0.0
5150,Basic,single,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,44,47,1,2012,7,0.0
10479,PhD,couple,76618.0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS,48,1511,0,2012,11,0.0
5966,PhD,couple,45207.0,64,203,0,10,0,0,2,5,3,1,6,6,0,0,0,0,0,0,0,SP,49,215,2,2012,15,0.0
3439,Graduation,couple,56721.0,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,51,296,2,2012,15,0.0
6609,Graduation,single,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,57,107,0,2012,7,1.0
5393,Graduation,single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,46,42,1,2012,5,0.0
9014,Graduation,couple,37085.0,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND,48,61,2,2014,10,0.0
4050,Master,couple,49605.0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,57,127,0,2014,8,0.0
6862,Graduation,single,1730.0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,52,8,0,2014,15,0.0
8315,Graduation,single,34824.0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,28,23,0,2014,4,0.0
5184,Graduation,single,34824.0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,28,23,0,2014,4,0.0
3643,Master,couple,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,49,928,0,2014,14,1000.0
2589,Graduation,single,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS,51,59,1,2014,8,0.0
4887,PhD,single,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,CA,47,63,2,2013,6,0.0
10104,Graduation,couple,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA,49,8,3,2013,4,0.0
3254,Graduation,couple,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,SP,52,960,1,2013,14,0.0
2004,Graduation,single,72679.0,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP,54,1168,1,2013,17,0.0
6142,Master,couple,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP,80,900,0,2013,14,0.0
8553,Graduation,couple,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,SP,58,42,2,2013,6,0.0
9805,Master,couple,56129.0,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA,70,660,1,2013,22,0.0
849,Master,couple,56129.0,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,SP,70,660,1,2013,22,0.0
1606,Graduation,couple,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,SA,52,22,1,2013,4,0.0
125,2n Cycle,couple,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,0,0,0,0,0,0,IND,65,271,2,2013,17,0.0
9305,2n Cycle,single,79689.0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP,47,1315,0,2013,27,0.0
4706,Graduation,single,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA,57,40,1,2013,5,0.0
4437,Graduation,couple,65316.0,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,SP,61,260,2,2013,12,0.0
3081,PhD,couple,41014.0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,45,20,1,2013,4,0.0
3536,Graduation,couple,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,IND,63,55,1,2013,7,0.0
8686,Basic,couple,23724.0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP,44,75,1,2013,7,0.0
9707,PhD,couple,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,0,0,1,0,0,SP,54,1182,1,2012,20,10.0
10872,PhD,couple,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,0,0,1,0,0,SP,54,1182,1,2012,20,10.0
9058,Graduation,single,79800.0,65,1060,21,530,32,0,224,1,5,11,5,3,1,1,1,1,0,1,0,SP,68,1867,0,2012,22,111101.0
4640,Graduation,single,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,SA,56,1079,1,2012,26,0.0
2525,PhD,couple,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA,49,534,0,2012,18,1.0
9503,Graduation,single,28071.0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,SP,43,313,0,2012,13,0.0
10704,Graduation,single,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP,54,693,1,2012,19,0.0
2669,Graduation,single,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP,30,1127,0,2014,16,0.0
10037,Graduation,single,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA,30,1127,0,2014,16,0.0
5680,2n Cycle,couple,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,39,30,1,2014,5,0.0
3726,PhD,couple,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,SA,37,17,1,2014,4,0.0
4548,Graduation,single,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,CA,42,54,2,2013,5,0.0
4599,Master,couple,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA,47,458,2,2013,21,0.0
879,Master,couple,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA,47,458,2,2013,21,0.0
7409,Graduation,couple,53187.0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,SP,53,267,1,2013,13,0.0
1964,Graduation,couple,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP,72,1603,0,2013,18,0.0
0,Graduation,couple,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA,38,1198,0,2013,17,0.0
4860,Graduation,single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,53,25,1,2013,5,0.0
425,Graduation,couple,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,IND,38,727,2,2013,22,0.0
9500,Graduation,couple,58113.0,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP,64,758,1,2013,22,0.0
3074,PhD,couple,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,SP,39,1828,0,2012,18,1.0
5140,PhD,couple,64355.0,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,SP,38,1445,1,2012,21,0.0
2611,Master,couple,82576.0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA,64,1910,0,2012,19,1000.0
916,PhD,single,41644.0,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP,51,31,2,2014,6,0.0
10413,Graduation,couple,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP,39,1089,0,2014,23,0.0
3696,Graduation,single,30630.0,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,SP,58,52,2,2014,7,0.0
304,Master,single,22944.0,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP,42,76,1,2013,9,0.0
5113,PhD,single,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,1,0,0,0,1,0,SP,52,1702,0,2013,16,110001.0
2863,Graduation,single,51381.5,67,738,20,172,52,50,20,6,2,3,10,7,0,0,0,1,0,0,0,SP,53,1052,3,2013,21,100.0
4597,PhD,couple,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA,53,2018,0,2013,19,0.0
675,Master,single,52034.0,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,SP,50,332,2,2013,16,0.0
4483,Graduation,single,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,SA,30,1228,0,2013,19,0.0
1502,Graduation,couple,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,52,1,2013,7,0.0
736,Graduation,couple,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,IND,40,52,1,2013,7,0.0
4487,Master,single,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA,54,95,1,2013,7,1.0
3412,Master,couple,67381.0,67,815,8,53,11,0,70,4,2,2,9,7,0,0,0,0,0,0,0,SP,72,957,1,2013,17,0.0
1744,Basic,single,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP,58,54,1,2013,5,0.0
5837,Graduation,couple,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,SP,56,494,2,2012,22,0.0
3422,Graduation,couple,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,0,0,0,1,0,0,GER,48,1376,1,2012,10,10.0
7462,Graduation,single,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,CA,69,570,0,2012,19,0.0
